# Categories from openfoodfacts-products.jsonl
# Total products: 373,676
# Products with categories: 161,016
# Unique categories: 17,072
#
# Format: count | category
#============================================================

     5 | en:hunter-style-sauces
     5 | en:asparagus-soups
     5 | en:minestrone-soups
     5 | en:whipped-cream-under-pressure-uht
     5 | en:dairy-dessert-for-baby
     5 | fr:ravioles
     5 | en:fried-potato-cubes
     5 | en:hemp-seeds
     5 | en:linden-honeys
     5 | en:raspberry-jellies
     5 | en:cinnamon-sticks
     5 | en:berries-ice-cream-tubs
     5 | en:sugary-cooking-helpers
     5 | en:pear-jams
     5 | en:mushroom-ravioli
     5 | en:native-olivenole
     5 | en:torrefacto-coffees
     5 | en:canned-prepared-salads
     5 | en:milk-chocolates-with-sweeteners
     5 | en:fruit-biscuits
     5 | en:tuna-rillettes
     5 | en:tassimo-compatible-coffee-capsules
     5 | xx:lamian
     5 | sl:instant-juhe
     5 | en:swedish-style-pork-and-beef-meat-balls
     5 | fr:nouilles-orientales
     5 | en:papadum
     5 | en:preparations-made-from-crabs
     5 | en:biermischgetrank
     5 | de:met
     5 | en:artisanal-ciders
     5 | en:quince-jams
     5 | de:vanillezucker
     5 | en:kebab-breads
     5 | en:chestnut-honey
     5 | en:tomatensaucen
     5 | en:lemon-flavored-black-teas
     5 | de:dauerwurst
     5 | de:bohnenkaffee
     5 | en:pains-de-ble
     5 | en:instant-coffee-without-sugar
     5 | en:pickled-red-cabbage
     5 | de:allgäuer-emmentaler
     5 | en:gooseberries
     5 | en:deutsche-wurste
     5 | de:germknödel
     5 | en:milk-chocolate-sprinkles
     5 | de:eiweißbrot
     5 | it:salame-cremona
     5 | en:creme
     5 | de:feinkostsalat
     5 | en:austrian-vegetables
     5 | de:gulaschsuppe
     5 | de:schmelzkäsezubereitung
     5 | en:pan-fried-vegetables
     5 | en:fruits-puree-without-sugar-added
     5 | de:bratöl
     5 | en:fruchtaufstrich
     5 | de:mandelgebäck
     5 | en:cornflower-honeys
     5 | en:chicken-patties
     5 | de:schokocreme
     5 | de:gemüseaufstrich
     5 | en:lacteos
     5 | en:gummibonbons
     5 | fr:compotes-sans-sucres
     5 | de:salatgericht
     5 | de:käsescheiben
     5 | en:hollandaise-style-vegan-sauces
     5 | en:salatdressing
     5 | de:zwetschgen
     5 | de:streichcreme
     5 | de:fisch-meeresfrü-tk
     5 | de:steinofenpizza
     5 | de:gebäckstangen
     5 | de:maiskolben
     5 | en:rhubarb-jams
     5 | de:aromapulver
     5 | en:bluten-honige
     5 | en:honige
     5 | en:savoury-filled-crepes
     5 | de:peperoni
     5 | de:rohwurst
     5 | en:ice-cream-bar-variety-packs
     5 | de:weizenmehl
     5 | en:aufschnitt
     5 | de:körniger-frischkäse
     5 | de:haferbrot
     5 | de:belgische-waffeln
     5 | de:tafelschokolade
     5 | de:würzmittel
     5 | en:aprikosen-konfituren
     5 | en:chop-suey
     5 | en:kaymak
     5 | de:gefüllte-paprika
     5 | de:fruchtjog-becher-ger
     5 | en:chipolatas
     5 | de:gewürzsalz
     5 | en:spezielle-brote
     5 | en:sambal-oelek
     5 | en:sour-cream-substitutes
     5 | de:süssigkeit
     5 | de:céréales-et-pommes-de-terre
     5 | en:grapefruits
     5 | en:meats-in-sauce
     5 | de:soljanka
     5 | de:cashewkerne
     5 | en:mehle
     5 | en:sweet-fritters
     5 | de:chips-aus-hülsenfrüchten
     5 | en:anchovies
     5 | de:backmischungen-für-brot
     5 | en:doner-kebab
     5 | en:fruchtriegel
     5 | de:rooibostees
     5 | de:multivitaminsaft
     5 | de:mais-erdnuss-snack
     5 | en:grated-carrots
     5 | de:mehrfruchtgetränk
     5 | en:good-nightrest-tea-blends
     5 | de:ofenbrotchips
     5 | en:haferbrei
     5 | de:vegane-schnitzel
     5 | en:canned-jackfruit
     5 | en:hahnchen-brustfilet-in-scheiben
     5 | de:backware
     5 | de:kaffee-gemahlen
     5 | de:pide
     5 | de:schwarzkümmelöl
     5 | de:gefärbte-eier
     5 | de:schaumweine-es
     5 | de:energy
     5 | en:fruit-juice-concentrates
     5 | en:11-red-wine
     5 | de:weinhaltige-getränke
     5 | de:mischpackungen-von-süßwaren
     5 | de:gemüsemischungen
     5 | de:maischips
     5 | en:breaded-turkey
     5 | en:breaded-turkey-cutlets
     5 | en:ice-cream-in-individual-cup
     5 | en:pickles-relishes-chutneys-olives-variety-packs
     5 | en:gefullte-milchschokolade
     5 | en:chicken-karaage
     5 | en:gherkins-pickled-in-vinegar
     5 | de:fruchtmischungen
     5 | de:proteindrink
     5 | de:schokolierte-nüsse
     5 | en:vegetarian-wraps
     5 | en:musli
     5 | de:nahrungsergänzung
     5 | de:waschmittel
     5 | de:supplement
     5 | de:bratheringsfilets
     5 | de:garnelensalat
     5 | en:herbs-spices-extracts-variety-packs
     5 | en:chocolates-stuffed-with-pistachio-paste
     5 | en:books
     5 | en:chocolate-alternatives-without-cocoa
     5 | en:bonbon-alternatives-without-cocoa
     4 | en:lentil-salads
     4 | en:beef-stews
     4 | fr:gouter
     4 | en:stuffing
     4 | en:black-eyed-peas
     4 | en:japanese-rice-vinegars
     4 | en:caesar-sauces
     4 | fr:aiguillettes-de-poulet
     4 | en:spiced-flavoured-oils
     4 | en:wines-from-america
     4 | en:jamaican-rum
     4 | en:hake
     4 | en:chocolate-sauce
     4 | en:fresh-horseradish
     4 | en:whole-tunas
     4 | en:feta-type-cheese-from-cow-s-milk
     4 | en:chips-de-pommes-de-terre-a-l-huile-de-tournesol
     4 | en:gerostete-nusse
     4 | en:pains-speciaux
     4 | fr:desserts-lactes-aux-oeufs
     4 | de:braten
     4 | en:rosette-dry-sausage
     4 | fr:gaufres-liegeoises
     4 | de:erbseneintopf
     4 | en:green-olives-stuffed-of-peppers
     4 | en:gepuffte-salzige-snacks
     4 | en:cage-chicken-eggs
     4 | en:eucalyptus
     4 | en:morbier
     4 | en:small-brioches
     4 | de:eierspätzle
     4 | en:vanilla-and-macadamia-ice-cream-tubs
     4 | es:picos-de-pan
     4 | en:roasted-potatoes
     4 | en:frozen-baked-potatoes
     4 | en:whole-or-semi-whole-durum-wheat-farfalle
     4 | de:pfannkuchenmischung
     4 | en:xeres-vinegars
     4 | en:pear-yogurts
     4 | en:sauteed-potatoes
     4 | en:speiseeis-und-sorbets
     4 | en:filled-crepes-with-chocolate
     4 | en:flavoured-cooked-asian-noodles
     4 | en:munster
     4 | en:wheat-flour-type-65
     4 | en:lactose-free-creams
     4 | en:supplements
     4 | en:chocolate-vanilla-ice-cream-cones
     4 | en:lobsters
     4 | de:gebrannte-mandeln
     4 | de:sahnesteif
     4 | en:chocolate-soft-cake
     4 | en:raw-beef-steaks
     4 | de:trockensuppe
     4 | it:bresaola-della-valtellina
     4 | en:bebidas-de-origen-vegetal
     4 | en:dauphine-style-creamed-potatoes-au-gratin
     4 | en:flavoured-soy-drinks-enriched-in-calcium-with-sugar
     4 | en:vanilla-ice-cream-bars-coated-with-white-chocolate
     4 | en:alimentos-a-base-de-plantas
     4 | en:alimentos-e-bebidas-a-base-de-plantas
     4 | en:dark-chocolates-with-ginger
     4 | en:quark-with-10-fat-in-dry-mass
     4 | fr:brioches-tressees
     4 | en:pickled-guindilla-peppers
     4 | fr:piments-rouges
     4 | en:chocolate-eclairs
     4 | it:sugo-alla-amatriciana
     4 | en:northern-prawns
     4 | en:red-ales
     4 | en:brava-sauce
     4 | en:mussels-with-escabeche
     4 | en:dark-chocolate-filled-with-mint-confectionery
     4 | de:tee-aus-teebeuteln
     4 | fr:tortellini-au-fromage
     4 | en:red-pepper-hummus
     4 | en:растителни-храни
     4 | en:растителни-храни-и-напитки
     4 | en:coriander-seeds
     4 | en:cereales-en-grains
     4 | de:labeled-products
     4 | de:käse-gerieben
     4 | de:rheinhessen
     4 | de:weizenfladen
     4 | de:bbq
     4 | de:milchreise
     4 | en:canned-artichoke-hearts
     4 | en:conserves
     4 | en:country-terrines
     4 | en:squeezed-juices
     4 | en:tomato-sauces-with-olives
     4 | en:puffed-oat
     4 | de:putenbrustfilet
     4 | de:wurst-aufschnitt
     4 | en:vienna-bread
     4 | en:chicken-soups
     4 | en:rice-milk-chocolates
     4 | en:mirabelle-plum-jams
     4 | en:graines
     4 | en:dosenpilze
     4 | en:block-of-foie-gras
     4 | en:distilled-anis
     4 | en:cheeses-with-walnuts
     4 | en:fresh-ground-steaks
     4 | en:unleavened-breads
     4 | en:panna-cottas-with-fruit-coulis
     4 | en:cheese-croquettes
     4 | en:cassoulets-with-duck-confit
     4 | fr:autres-produits
     4 | en:vanilla-custard-puddings
     4 | en:variable-size-eggs-by-batch
     4 | fr:pays-d-oc
     4 | en:eggplant-caviar
     4 | en:cream-of-mushroom-soups
     4 | en:cream-of-champignon-mushroom-soups
     4 | en:pear-compotes
     4 | fr:fleurs-de-sel-de-guerande
     4 | en:crumbles
     4 | en:green-tapenades
     4 | fr:quenelles
     4 | en:white-onions
     4 | en:frozen-blackberries
     4 | de:pflanzenöl
     4 | en:kartoffelpuree
     4 | en:milchschokolade-mit-haselnussen
     4 | en:schokolade-mit-haselnussen
     4 | en:dark-chocolates-with-coffee
     4 | en:vollkornbrote
     4 | de:muslis-mit-schokolade
     4 | en:griesspuddings
     4 | de:fruchtgrütze
     4 | en:snacks-und-desserts-fur-babies
     4 | en:weihnachtliches-essen-und-getranke
     4 | en:kochschinken
     4 | de:manouri
     4 | en:biscuits-sucres-biscuits-aperitifs
     4 | en:honey-yogurts
     4 | de:doseneintopf
     4 | en:krauter-der-provence
     4 | en:caraway-seeds
     4 | en:ground-dried-parsley
     4 | de:kesselchips
     4 | en:extrudierte-flocken
     4 | en:matieres-grasses-vegetales
     4 | de:röstkaffee
     4 | en:durum-wheat-plates-for-cannelloni
     4 | de:schinkenspeck
     4 | de:backen
     4 | en:gekochte-huhnchen
     4 | en:paniertes-huhn
     4 | de:veggie
     4 | de:ölsaaten
     4 | de:apfelrotkohl
     4 | en:erdbeere-konfituren
     4 | en:fried-rice
     4 | en:chocolate-covered-cherries
     4 | en:schokoriegel
     4 | en:vollmilchschokolade
     4 | en:rind
     4 | de:burgenland
     4 | en:hustenbonbons
     4 | de:weizenmischbrote
     4 | en:fresh-cherries
     4 | en:quinoa-flakes
     4 | de:erdnussmus
     4 | de:dessertsaucen
     4 | de:vollkorn
     4 | de:gemüsechips
     4 | de:räuchertofu
     4 | en:alternatives-a-la-viande
     4 | en:desserts-lactes-fermentes
     4 | en:bruhpulver
     4 | de:maulbeeren
     4 | en:frozen-pineapples
     4 | en:ketchup-crisps
     4 | de:babykost-nach-dem-6-monat
     4 | en:pressurized-whipped-cream-substitutes
     4 | en:botanas
     4 | de:milchprodukt
     4 | nl:saus
     4 | en:protein
     4 | en:hemp-oils
     4 | en:prepared-fish
     4 | de:hühnerfrikassee
     4 | de:haferkekse
     4 | de:kartoffelsuppe
     4 | en:pea-soups
     4 | en:fresh-mint
     4 | en:lebensmittelzusatzstoff
     4 | fr:gateaux-de-semoule
     4 | de:quarkzubereitung
     4 | en:heringssalat
     4 | en:pot-noodles
     4 | en:fermented-plant-milk-drinks
     4 | en:frozen-peas-and-carrots
     4 | en:pommes-frites
     4 | en:getrank
     4 | de:mett
     4 | en:toastbrotchen
     4 | en:thick-syrups
     4 | de:trinken
     4 | de:joghurtgetränk
     4 | en:punchs
     4 | en:blonde-lentils
     4 | de:groceries
     4 | de:salze-mono
     4 | de:gemüsebas-aufstriche
     4 | de:milchmischgetr-molke
     4 | de:salzlakenkäse
     4 | de:hülsenfrüchtedrinks
     4 | de:sojaprodukte
     4 | de:molk-s-z-fruchtjog
     4 | de:bab-menüs-glas-4-mo
     4 | en:puffed-multigrain-cakes
     4 | de:molk-s-z-jog-natur
     4 | de:babymenü
     4 | de:hülsenfr-bas-aufstr
     4 | de:dickmilch
     4 | de:koffeinhaltige-getränke
     4 | en:cranberry-juices
     4 | en:frozen-basil
     4 | en:kokosole
     4 | en:chocolate-chips
     4 | de:nussmus
     4 | en:purees-d-oleagineux
     4 | en:white-chocolate-bar-with-dried-fruits
     4 | en:mandel-cremes
     4 | de:fruchtcocktail
     4 | en:raisins-of-corinth
     4 | en:ahornsirups
     4 | en:aromatischer-reis
     4 | en:basmati-reis
     4 | en:indica-reis
     4 | en:elderberry-flowers
     4 | en:candied-orange-zest
     4 | en:veganer-joghurt
     4 | de:kerne
     4 | en:frozen-champignon-mushrooms
     4 | en:frozen-sliced-champignon-mushrooms
     4 | en:russian-vodkas
     4 | en:sushi-vinegars
     4 | en:sesame-sauces
     4 | fr:sauce-au-sesame
     4 | en:confiseries
     4 | en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements
     4 | en:epices
     4 | en:tuiles-salees
     4 | en:cheese-and-onion-crisps
     4 | en:lemon-jellies
     4 | en:macadamia-nusse
     4 | en:peach-soy-yogurts
     4 | en:sour-beers
     4 | en:lambic-beers
     4 | en:gomasio
     4 | en:instant-chicory
     4 | en:samourai-sauces
     4 | en:carbonated-fruit-soft-drink-with-less-than-10-of-fruit-juice
     4 | en:pickled-lupin-beans
     4 | pt:vinho-verde
     4 | en:mixes-for-kissel
     4 | en:stuffed-cabbage
     4 | en:meals-with-shrimps
     4 | en:canned-potatoes
     4 | en:crackers-breakfast
     4 | en:originario-rices
     4 | en:cereal-clusters-with-fruits
     4 | en:grapefruit-juices-from-concentrate
     4 | en:fresh-pasta-stuffed-with-vegetables
     4 | en:whole-marinated-green-olives
     4 | en:chocolate-powders
     4 | de:geröstete-getreidekost
     4 | fr:susser-snack
     4 | en:red-quinoa
     4 | en:ravioli-with-ricotta-and-spinach
     4 | en:frozen-fried-potato-cubes
     4 | en:frozen-cooked-pre-fried-potato-cubes
     4 | en:partially-skimmed-chocolate-milks
     4 | en:pearled-barley
     4 | en:jugging
     4 | en:salty-sesame-snacks
     4 | nl:chocolade
     4 | it:sugo-al-basilico
     4 | en:murbeteigkekse
     4 | it:amarone-della-valpolicella
     4 | en:cereali-e-patate
     4 | en:prepared-and-canned-salad-with-fish
     4 | en:hams-of-san-daniele
     4 | en:cereales-y-patatas
     4 | it:pizzoccheri-della-valtellina
     4 | de:weichweizenmehle
     4 | en:konjac
     4 | en:tomato-sauces-with-ricotta
     4 | es:rioja
     4 | en:dried-fig-cakes
     4 | en:relish
     4 | de:schokoladencreme
     4 | de:knoblauch-sauce
     4 | en:paneer
     4 | en:rostzwiebeln
     4 | de:schokoladengetränk
     4 | fr:sauces-pour-nems
     4 | en:sauces-for-fishes
     4 | en:salty-fritters
     4 | en:knusprige-waffeln
     4 | en:vollmilch
     4 | en:refined-olive-oils
     4 | de:honigwein
     4 | en:teeblatter
     4 | de:mehrfruchtgetränke
     4 | en:sweet-ciders
     4 | en:junge-goudas
     4 | en:leberwurste
     4 | en:caramel-yogurts
     4 | en:kartoffelgnocchi
     4 | en:getreideole
     4 | en:leinsamenole
     4 | en:milchdesserts
     4 | en:cat-tongue
     4 | en:sauces-pesto
     4 | de:fruchtjog-glas
     4 | en:spirals-of-durum-wheat
     4 | en:juniper-berries
     4 | en:salze
     4 | de:gummi
     4 | de:tiefkühltruhe-desserts
     4 | de:pizzateig
     4 | en:gefullte-knusprige-waffeln
     4 | en:gefullte-waffeln
     4 | en:polish-vodkas
     4 | de:glühweine
     4 | en:vegetables-unprepared-unprocessed-frozen
     4 | de:maisgebäck
     4 | de:brausetabletten
     4 | en:mango-compotes
     4 | de:milchshake
     4 | en:forelle
     4 | en:geraucherte-forellen
     4 | de:cambert
     4 | de:mettenden
     4 | de:tafeltrauben
     4 | de:fruchtsaftschorle
     4 | en:dextrose
     4 | en:aromatisierte-tees
     4 | de:knabberzeug
     4 | de:keks
     4 | en:borlotti-beans
     4 | de:joghurt-mit-fruchtzubereitung
     4 | en:thousand-island-dressing
     4 | en:processed-cheese-in-slices
     4 | de:teigwaren-aus-hartweizengrieß
     4 | de:joghurt-mit-cerealien
     4 | en:enriched-apple-juices
     4 | de:mehrkornbrötchen
     4 | en:dried-rosemary
     4 | de:milcherzeugnisse
     4 | en:fresh-parsley
     4 | en:sojajoghurt
     4 | en:chinese-green-teas
     4 | en:liquorice-herbal-teas
     4 | de:alkoholfreies-biermischgetränk
     4 | de:sahnepudding
     4 | en:unsweetened-plain-oat-based-drinks
     4 | en:rosemary-honeys
     4 | de:tiefkühl-pizza
     4 | en:11-dry-white-wine
     4 | de:nordseekrabbensalat
     4 | en:wurstaufschnitt
     4 | en:gefrorene-gemusemischungen
     4 | de:bio-joghurt
     4 | en:carbonated-soft-drinks-without-fruit-juice-with-sugar-and-artificial-sweeteners
     4 | en:anchovy-paste
     4 | en:fruchtlimonaden
     4 | de:energydrink
     4 | de:gemüsegläschen
     4 | de:frische-teigwaren
     4 | de:ofenkäse
     4 | en:red-leicester
     4 | fr:tortelloni-ricotta-et-epinards
     4 | it:tortelloni-ricotta-e-spinaci
     4 | en:multivitamin-mixed-fruits-nectars
     4 | en:munich-helles-beers
     4 | en:kaffeebohnen
     4 | de:wurstsalate
     4 | de:rindswurst
     4 | en:whole-dates
     4 | de:maiskörner
     4 | en:chickpea-pasta
     4 | en:thunfische-in-sonnenblumenol
     4 | de:weißweine
     4 | en:crisps-made-from-reconstituted-potato
     4 | de:nussmischungen
     4 | en:festbier-beers
     4 | en:tomato
     4 | de:babybrei
     4 | en:asiago
     4 | en:durum-wheat-flours
     4 | en:unshelled-pistachios
     4 | de:milchbrei
     4 | en:chocolate-drops
     4 | de:haferkleie
     4 | de:getreide-obstgl
     4 | de:eingelegte-pflaumen
     4 | en:golden-delicious-apples
     4 | de:reibekuchen
     4 | en:roast-beef
     4 | de:puddings-mit-süßwaren
     4 | de:hustensaft
     4 | en:waffeln-mit-schokoladenuberzug
     4 | en:crepe-filled-with-cheese
     4 | en:amber-rum
     4 | en:mushroom-soups
     4 | en:red-white-grape-juices
     4 | de:spülmittel
     4 | de:geschmackspulver
     4 | de:chardonnay
     4 | en:fresh-brussels-sprouts
     4 | de:salatcreme
     4 | en:gepuffte-maiswaffeln
     4 | en:pasta-with-beef
     4 | de:suppennudeln
     4 | en:toaster-pastries
     4 | en:frozen-leeks
     4 | de:ananas-scheiben
     4 | en:cooked-white-meat
     4 | en:cooked-pork-meat
     4 | en:potatoes-from-france
     4 | de:oliven-in-öl
     4 | de:laugenbrezel
     4 | en:wiener-wurstchen
     4 | en:cotton-candy
     4 | de:silberzwiebeln
     4 | en:hirtenkase
     4 | en:sirops-aromatises
     4 | de:lausitzer-leinöl
     4 | de:brötchen-zum-fertigbacken
     4 | en:entkoffeinierte-kaffees
     4 | en:cashewnusse
     4 | en:instant-food
     4 | de:aufstriche
     4 | en:icecream
     4 | de:fertigmischung
     4 | en:pomegranates
     4 | en:plant-based-pizzas
     4 | de:eiersalate
     4 | de:vollbier
     4 | en:tierische-fette
     4 | en:white-sugars
     4 | de:mehrfrucht-säfte
     4 | de:rote-bete-saft
     4 | en:fruchtnektare
     4 | en:baba-ghanoush
     4 | de:flohsamen
     4 | en:fruit-salads-in-syrup
     4 | en:deutscher-kase
     4 | de:multifruchtpürees
     4 | de:hanfsamen
     4 | en:pork-loin
     4 | de:milchmixgetränke
     4 | de:halbfertige-produkte
     4 | de:nuss-frucht-mischung
     4 | de:shot
     4 | fr:pains-de-tradition-francaise
     4 | de:schorlen
     4 | de:schokoladenpudding
     4 | en:leerdammer
     4 | en:avocado-and-salmon-sushis
     4 | de:chiasamen
     4 | fr:marc
     4 | en:italian-grape-marc-spirit-or-grape-marc
     4 | it:grappa
     4 | de:senfgurken
     4 | en:breaded-halloumi
     4 | en:getreidemehle
     4 | de:kefirdesserts
     4 | de:protein-riegel
     4 | en:beemster
     4 | en:almond-oils
     4 | de:rouladen
     4 | en:refrigerated-milk-based-chocolate-mousses
     4 | de:glückskekse
     4 | en:juices
     4 | en:taramasalata
     4 | en:baby-infant-foods-beverages-variety-packs
     4 | de:frikadelle
     4 | de:frühstücksspeck
     4 | en:beef-hamburgers
     4 | de:alkohol
     4 | en:brotchen-zum-fertigbacken
     4 | de:rinderfond
     4 | de:apfelsinen
     4 | de:zuckerfreie-getränke
     4 | en:tilsiter
     4 | en:schlagsahne
     4 | en:mixed-fruits-pure-multivitamin-juice
     4 | de:c
     4 | en:zucker
     4 | en:biscuits-or-cookies-perishable
     4 | de:fleischware
     4 | de:fruchteis
     4 | de:belegte-baguettes
     4 | it:brunello-di-montalcino
     4 | de:garnelen-in-marinade
     4 | en:crostatina
     4 | de:weißwurst
     4 | de:céréales-et-dérivés
     4 | en:buffelkase
     4 | en:buffelmozzarella
     4 | de:berner-würstchen
     4 | de:geflügelbratwürste
     4 | ro:b
     4 | pl:kabanosy
     4 | de:grillfleisch
     4 | en:latte
     4 | de:rotweine-es
     4 | en:oil
     4 | de:instantgetränk
     4 | en:gefrorene-fruchte
     4 | en:barres-proteinees
     4 | en:complements-pour-le-bodybuilding
     4 | de:spitzpaprika
     4 | de:romanasalat
     4 | de:salatherzen
     4 | en:textured-pea-protein
     4 | en:pistachio-creams
     4 | en:d
     4 | de:cocktails
     4 | de:milchdesserts-mit-süßungsmitteln
     4 | en:huhnereier
     4 | en:fresh-coriander-leaves
     4 | de:schmelzkäsezubereitungen
     4 | en:vegan-chocolate-mousses
     4 | de:trockenfrucht-nuss-mischung
     4 | en:fresh-pasta-stuffed-with-cheese
     4 | de:saaten
     4 | en:pasta-with-mushrooms
     4 | de:frischer-salat
     4 | de:tiefgefrorenes-obst
     4 | de:sprotten
     4 | de:s
     4 | de:hefekuchen
     4 | en:bacon-substitutes
     4 | de:desserts-mit-sahne
     4 | de:medizinprodukt
     4 | de:buttergemüse
     4 | de:romanasalate
     4 | de:fruchtzubereitungen
     4 | de:zahnpasta
     4 | de:antipasti
     4 | en:aromatisierte-weisse-schokolade
     4 | de:gepuffter-mais
     4 | en:instant-cocoa-or-chocolate-beverage-with-sugar-fortified-with-vitamins-and-chemical-elements-ready-to-drink-reconstituted-with-standard-semi-skimm
     4 | de:lakritze
     4 | de:getreideerzeugnisse
     4 | de:hefeteiggebäck
     4 | de:fertigsaucen
     4 | de:kassler
     4 | de:essigzubereitungen
     4 | en:cooked-shrimps
     4 | de:sahnejoghurts
     4 | de:ananasstücke
     4 | de:diätkost
     4 | de:kalorienreduzierte-kost
     4 | de:bubbletea
     4 | de:kaltaufguss-tees
     4 | de:sahneliköre
     4 | en:frozen-chicken-nuggets
     4 | de:ananas-im-glas
     4 | en:convenience
     4 | fr:d
     4 | de:reiszubereitungen
     4 | en:fruits-compote-with-reduced-sugar
     4 | de:plattnektarinen
     4 | de:wildpreiselbeeren
     4 | fr:pet-food-products
     4 | fr:cremes-cuisson
     3 | en:flavoured-pistachios
     3 | en:soybean-oils
     3 | en:shortbread-biscuit-with-butter
     3 | en:mexican-dinner-mixes
     3 | en:yellow-mustards
     3 | en:tapioca
     3 | en:worcester-sauce
     3 | en:korean-dumplings
     3 | en:colombian-coffees
     3 | en:christmas-puddings
     3 | de:rosenwasser
     3 | en:caviar-substitutes
     3 | fr:contient-de-l-huile-de-palme
     3 | en:brown-jasmine-rices
     3 | en:plain-bifidus-yogurts
     3 | en:entrees
     3 | en:traubendirektsafte
     3 | de:instant-teegetränk
     3 | fr:coquillettes-de-ble-dur
     3 | de:bierwurst
     3 | fr:saucisses-seches
     3 | en:breaded-onion-rings
     3 | en:pasta-with-cheese-sauce
     3 | fr:kits-pour-pizzas
     3 | en:wurzmittel
     3 | en:blueberry-muffins
     3 | de:erdnuss-flips
     3 | en:dried-fried-onions
     3 | en:fruit-pulps
     3 | en:curacao
     3 | en:canned-butter-beans
     3 | en:dark-chocolate-bar-for-cooking-with-more-than-40-cocoa
     3 | en:canned-double-concentrate-tomato-paste
     3 | en:getrocknete-fertiggerichte
     3 | en:beef-front-quarter
     3 | en:beef-flank-steak
     3 | en:lyophilized-parsley
     3 | en:grune-bohnen
     3 | en:pasteurised-milk-munsters
     3 | en:french-vegetables
     3 | en:squeezed-grapefruit-juices
     3 | en:redcurrants
     3 | en:pryaniki
     3 | en:puffed-rice-cakes-with-white-chocolate
     3 | en:moussaka
     3 | en:frutos-de-cascara-y-derivados
     3 | de:hühnersuppe
     3 | en:frozen-cooked-duchesse-potato
     3 | de:russisch-brot
     3 | en:pistachio-oils
     3 | en:hazelnut-oils
     3 | en:canned-chanterelles
     3 | fr:specialites-laitieres-aux-fruits
     3 | fr:vegetarien
     3 | en:blanched-shelled-hazelnuts
     3 | en:blanched-roasted-hazelnuts
     3 | en:fresh-red-onions
     3 | de:instant-tee
     3 | en:gari
     3 | en:roggen-und-weizenbrote
     3 | de:tintenfischringe
     3 | en:camargue-rices
     3 | en:irish-beers
     3 | es:panes-de-frutas-desecadas
     3 | en:porchetta
     3 | en:cheese-in-puff-pastry
     3 | fr:tortellini-au-jambon-cru
     3 | en:dried-split-peas
     3 | en:hamburger-brotchen
     3 | en:pates-farcies
     3 | de:vegane-maultaschen
     3 | en:gateaux-au-chocolat
     3 | en:hazelnut-based-drinks
     3 | en:frozen-chopped-carrots
     3 | en:cremes-fouettees
     3 | en:lemon-tarts
     3 | en:lemon-meringue-pies
     3 | en:fruits-a-coques
     3 | en:barres-de-cereales-au-chocolat
     3 | de:chickenburger
     3 | de:kartoffelprodukte
     3 | de:vanillinzucker
     3 | en:mixed-mushrooms
     3 | de:laugenbrezen
     3 | en:dal-makhani
     3 | de:meeresfrüchte
     3 | en:dried-thyme
     3 | fr:brioches-tranchees
     3 | de:laugendauergebäck
     3 | en:buttermilk-quark
     3 | en:shortbread-biscuit-with-fruits
     3 | de:waffelgebäck
     3 | fr:sirops-au-sucre-de-canne
     3 | en:veal-meat-dishes
     3 | en:whole-milk-powder
     3 | en:dark-chocolate-bar-filled-with-praline
     3 | en:liquid-caramel
     3 | fr:capres
     3 | en:linsen
     3 | en:legumineuses
     3 | en:erbsen
     3 | en:dosenchampignons
     3 | en:frische-nahrungsmittel
     3 | en:frische-pflanzliche-lebensmittel
     3 | en:gartenbohnen
     3 | en:rote-bohnen
     3 | en:kichererbsen
     3 | fr:cremes-de-peche
     3 | en:dried-green-lentils
     3 | fr:muscats
     3 | en:ground-cloves
     3 | en:cereal-clusters-with-nuts
     3 | en:fresh-ground-beef-steaks
     3 | fr:sel-de-camargue
     3 | fr:fleur-de-sel-de-camargue
     3 | fr:cabernet-d-anjou
     3 | fr:vin-d-alsace
     3 | en:fromages-a-pate-molle-a-croute-fleurie
     3 | en:fromages
     3 | en:produits-pasteurises
     3 | fr:marrons-cuits
     3 | en:ground-coriander-leaves
     3 | en:gizzards
     3 | en:duck-gizzards
     3 | en:garnele
     3 | en:krebs
     3 | fr:sardines-a-l-ancienne
     3 | fr:produits-labellises
     3 | en:canned-chestnut
     3 | en:strawberry-applesauces
     3 | en:apricot-compotes
     3 | en:french-confectioneries
     3 | en:veal-sausages
     3 | fr:vins-mousseux
     3 | en:common-wheats
     3 | en:salsifis
     3 | fr:thons-albacore-au-naturel
     3 | fr:piments-d-espelette
     3 | en:hake-fillet
     3 | en:boissons-aux-fruits
     3 | en:dinkel
     3 | en:triticum
     3 | de:backzutat
     3 | de:fruhstuckscerealien-mit-fruchten
     3 | de:muslis-mit-fruchten
     3 | en:knuspermusli
     3 | en:knabberzeug
     3 | en:schokoladenweihnachtsmanner
     3 | en:weihnachtssussigkeiten
     3 | en:kaubonbon
     3 | de:kaubonbonstreifen
     3 | en:plantes-aromatiques
     3 | en:plantes-condimentaires
     3 | de:produits-fermentés
     3 | de:produits-laitiers-fermentés
     3 | de:teigmischung
     3 | de:hefeklöße
     3 | en:ours-gelifies
     3 | de:schaumzuckerwaren
     3 | en:baguette-sandwiches-with-salami-and-butter
     3 | en:cheddar-in-scheiben
     3 | en:licensed-products
     3 | de:mischbier
     3 | en:sage
